"SYMBOL","logFC","AveExpr","t","P.value","adj.P.value","B","contrast","ensembleID"
"TMEM59",-0.131198004306494,7.65480037671895,-0.487164976798306,0.635004062477444,0.748662338648343,-6.8116596187799,"HLC-control","ENSG00000116209"
"LRRC42",-0.452651386329804,5.54861256071814,-2.38916019345684,0.0343733289261658,0.108275638701525,-4.55580629052915,"HLC-control","ENSG00000116212"
"WRAP73",0.104902107807629,3.53454055056501,0.467034244742619,0.648922398578547,0.75817352872124,-6.70065167304959,"HLC-control","ENSG00000116213"
"MRPL37",-0.371006764749554,5.51639937252836,-2.74013661509348,0.0180658297265731,0.0726557907593938,-3.93639665628795,"HLC-control","ENSG00000116221"
"ICMT",-0.773103630121629,5.81219344717456,-2.08674696023473,0.0591374863859682,0.152660580187664,-5.05542968211575,"HLC-control","ENSG00000116237"
"RPL22",0.364440594874556,8.19687781720157,1.32362993687407,0.210525945243126,0.355893448114953,-6.00594387707535,"HLC-control","ENSG00000116251"
"QSOX1",-0.396251461910282,8.98846087104065,-1.5841631965983,0.139393213781487,0.267178899182892,-5.58946410789782,"HLC-control","ENSG00000116260"
"STXBP3",-0.064430360062488,5.19902568266011,-0.338806813763479,0.740666885116196,0.825158673112139,-6.99389106677434,"HLC-control","ENSG00000116266"
"PHF13",-0.315640791108633,5.14206766687075,-0.80677987610077,0.435643535711552,0.584329588429931,-6.69787246917383,"HLC-control","ENSG00000116273"
"ERRFI1",0.875153635654681,8.55973104291693,2.06970453380522,0.0609448822832051,0.155996074346121,-4.89435655133961,"HLC-control","ENSG00000116285"
"PARK7",0.0999631488613479,6.72273694865232,0.48704377697912,0.635087432111432,0.748662338648343,-6.89112690226659,"HLC-control","ENSG00000116288"
"KIAA1324",-0.172670178155724,-0.403564624250491,-0.382663773854218,0.708725594021575,0.803146747992015,-5.95884480119446,"HLC-control","ENSG00000116299"
"OPRD1",-1.35107335237926,-0.225823124087638,-2.96053582368706,0.012020996175536,0.0569583902863628,-2.79065020392412,"HLC-control","ENSG00000116329"
"AMPD2",0.544202539617158,6.20098761421951,2.12466393999718,0.0552948965473482,0.146391500662135,-5.00401785980916,"HLC-control","ENSG00000116337"
"SRSF4",0.191287404290664,6.15834680411966,1.25267073109488,0.234416564112296,0.38330674906211,-6.26351446478741,"HLC-control","ENSG00000116350"
"MECR",0.187807121987563,3.95778790414046,1.20237910791292,0.252628536836522,0.402001859852612,-6.15572857101268,"HLC-control","ENSG00000116353"
"KCNC4",-0.870828391892663,0.579167755601323,-2.56582695094566,0.0248968223089992,0.0887102790745926,-3.54068472521814,"HLC-control","ENSG00000116396"
"EDEM3",-0.935487643012538,5.06286419451248,-3.11157422248645,0.00909030389384347,0.0484951063258345,-3.22898205285718,"HLC-control","ENSG00000116406"
"WDR77",-0.107870045027572,4.45810370176715,-0.234067154081568,0.818916875276687,0.880390584958872,-6.98386102197722,"HLC-control","ENSG00000116455"
"ATP5F1",-0.489691038662988,6.51073501844599,-2.39130949024735,0.034239399474025,0.107988294468493,-4.51538567859595,"HLC-control","ENSG00000116459"
"RAP1A",-0.23239929116958,5.78872682044407,-0.797525458969049,0.440791557827331,0.589297773303303,-6.72989344247845,"HLC-control","ENSG00000116473"
"HDAC1",-0.304656372154574,5.86989242405626,-1.7618557046079,0.103772787704933,0.22007231230348,-5.57582580664082,"HLC-control","ENSG00000116478"
"CAPZA1",-0.474133751649235,7.12416007469626,-2.10783506634511,0.0569705080869683,0.149004939160662,-4.9479079384538,"HLC-control","ENSG00000116489"
"S100PBP",0.159501861170321,4.99185364932556,0.826195899256574,0.424970860084937,0.576154594806296,-6.67999654505167,"HLC-control","ENSG00000116497"
"RNF19B",-0.0186114534878685,3.97577018322953,-0.0688652691041787,0.94624210220401,0.967538758441278,-6.89856087145347,"HLC-control","ENSG00000116514"
"SCAMP3",0.0841157707466325,4.36158104328616,0.464022899603375,0.651016580603272,0.759402190965347,-6.85497133290949,"HLC-control","ENSG00000116521"
"TRIM62",-0.325136416850844,2.44111117056189,-1.32108928645024,0.211345739648398,0.356712536060269,-5.69608965241901,"HLC-control","ENSG00000116525"
"ASH1L",-0.678461544685486,5.84522246275851,-2.20577220319165,0.0478501791238921,0.133892860708855,-4.86395394804731,"HLC-control","ENSG00000116539"
"DLGAP3",0.775152752643923,-1.48035496034115,1.06541306624694,0.307858361900317,0.461724986584137,-5.34201079038345,"HLC-control","ENSG00000116544"
"SFPQ",0.0880378930296422,7.06127756152315,0.368494668018791,0.718985429765189,0.809371764919187,-6.89463122056125,"HLC-control","ENSG00000116560"
"RHOU",0.801509724324395,5.54226591443047,1.23832845013671,0.239500271783207,0.38831887786887,-6.27681365328691,"HLC-control","ENSG00000116574"
"GON4L",-0.263150799884007,5.47442667111452,-1.82325287077604,0.0935035246293154,0.205771137452143,-5.48456328810778,"HLC-control","ENSG00000116580"
"ARHGEF2",-0.660302829907976,4.97048013610471,-3.77254515401351,0.00270392984906032,0.0255830836902896,-2.02008046969366,"HLC-control","ENSG00000116584"
"LAMTOR2",0.404098199072124,4.91643513715326,2.61776158165994,0.0226325653921471,0.0835742337691536,-4.12787457122378,"HLC-control","ENSG00000116586"
"MEF2D",-0.233728232343265,5.70353098549003,-0.870471750355274,0.401285369031086,0.55372619371393,-6.66855969900261,"HLC-control","ENSG00000116604"
"DOCK7",-0.798018613330988,5.38768353056406,-3.5155939582568,0.00431847870356937,0.0322911965632061,-2.50771049262738,"HLC-control","ENSG00000116641"
"SRM",0.0455383657208781,5.30218729563551,0.101917003178242,0.920522102409759,0.950218330806259,-7.05735265656642,"HLC-control","ENSG00000116649"
"FBXO2",0.79462778777886,5.87450631254728,2.8225130392336,0.0155166646219948,0.0664822537720027,-3.78744981151774,"HLC-control","ENSG00000116661"
"FBXO6",-0.331651099501538,3.63028687217874,-1.04661264789611,0.316100674235791,0.470260235090847,-6.24610514442723,"HLC-control","ENSG00000116663"
"C1orf21",0.550262203996379,5.55177914248664,1.45901975803595,0.170482178288839,0.308622651518933,-6.00534097700194,"HLC-control","ENSG00000116667"
"SWT1",0.200369697631181,2.32254087986092,0.566294771835667,0.58173078113658,0.707162084597186,-6.3859828134036,"HLC-control","ENSG00000116668"
"MAD2L2",0.148869934288919,4.02662936082894,0.606614347467481,0.555519181911114,0.686164823376736,-6.7037068086146,"HLC-control","ENSG00000116670"
"DNAJC6",-2.65791471193236,0.961506443662355,-5.74479964963089,9.59576079781235e-05,0.00601337811205223,1.69468493697765,"HLC-control","ENSG00000116675"
"LEPR",-1.14163122590847,3.46502527615302,-2.06811414140143,0.0611161568868347,0.156375306009754,-4.77434281576857,"HLC-control","ENSG00000116678"
"IVNS1ABP",-0.908353830447155,7.11926698437997,-2.3622449548856,0.0360937992534376,0.111774577457535,-4.49694203974471,"HLC-control","ENSG00000116679"
"KIAA2013",0.291513362333415,6.02071700048559,2.11198629498523,0.0565528052237097,0.148260828364917,-5.0250736894538,"HLC-control","ENSG00000116685"
"MFN2",-0.509358915766422,6.2046686570151,-3.42116419269027,0.00513541125781261,0.0357020628652616,-2.67440312376381,"HLC-control","ENSG00000116688"
"MIIP",0.200858100880358,3.13051449679287,0.442125468660401,0.666337564318902,0.771780754034596,-6.66070917301159,"HLC-control","ENSG00000116691"
"SMG7",-0.53264533693448,5.86488733159525,-3.90226756843939,0.00213933746659641,0.0227671069231586,-1.80380444136676,"HLC-control","ENSG00000116698"
"NCF2",-1.2158871615939,1.94262446953155,-1.05951772584318,0.310425495104165,0.464371747164079,-6.060245953599,"HLC-control","ENSG00000116701"
"SLC35D1",-0.6678077969797,4.33898279321258,-3.68896703451452,0.00314688882305425,0.0275356893931426,-2.09977715588352,"HLC-control","ENSG00000116704"
"PLA2G4A",1.10858060868719,5.02534484053103,2.46416731240624,0.0299858748306478,0.0995834524928201,-4.34400653939349,"HLC-control","ENSG00000116711"
"GADD45A",1.76417181970165,6.47202875956622,4.61571642632336,0.000609836524904128,0.0121212787851799,-0.491145796628534,"HLC-control","ENSG00000116717"
"WLS",-1.0803451167673,5.19591007168231,-4.53561734271083,0.000699945623938917,0.0131254544619015,-0.643206705163544,"HLC-control","ENSG00000116729"
"PRDM2",-0.212470558062498,5.52967694029647,-1.09275108460115,0.296161471329204,0.449331536142828,-6.44929243808007,"HLC-control","ENSG00000116731"
"RGS2",2.42347102532775,5.62513435469921,5.66662953962954,0.000108439075370901,0.00628668535969872,1.3203203493809,"HLC-control","ENSG00000116741"
"TROVE2",-0.498870256301572,4.91948389686296,-1.71563410847297,0.11215991134221,0.230908728407007,-5.61304654811575,"HLC-control","ENSG00000116747"
"UCHL5",-0.44746311536673,4.47476784634659,-1.90555739935801,0.0811821521180581,0.187277790741036,-5.29010260301739,"HLC-control","ENSG00000116750"
"BCAS2",-0.062248876262248,4.43755426671459,-0.285016322537387,0.780538100001645,0.854639655035006,-6.94488538241071,"HLC-control","ENSG00000116752"
"SRSF11",0.47182377919339,7.54167774950698,2.4948490993517,0.028351945611847,0.0962584326065989,-4.26314475770436,"HLC-control","ENSG00000116754"
"CTH",-0.820524188865953,1.59279496136446,-2.18300747051978,0.0498380333769729,0.137407302567829,-4.32575025545097,"HLC-control","ENSG00000116761"
"OLFML3",-2.60129283622103,8.13276197307342,-5.13489332690726,0.000254885937701976,0.00821233124847229,0.544978485293712,"HLC-control","ENSG00000116774"
"TNNI3K",5.30305874609942,0.200905624767833,7.20063832334114,1.14621102250682e-05,0.00255162948053197,3.01593649633155,"HLC-control","ENSG00000116783"
"PLEKHM2",-0.204654186095232,6.03015861579814,-1.07900407197147,0.302000705205797,0.45544149706977,-6.46098930858924,"HLC-control","ENSG00000116786"
"CRYZ",-0.304012892835239,5.66895792232387,-1.38239683434519,0.192279816646576,0.335456379624228,-6.10971447574765,"HLC-control","ENSG00000116791"
"PHTF1",-0.789893472574184,3.40675628847751,-2.98024224858257,0.0115905531536025,0.0557627631344823,-3.25707626601703,"HLC-control","ENSG00000116793"
"ZBTB17",0.495453835699283,4.35909252081865,2.88962961799272,0.0137059590177731,0.0616926514656148,-3.57688075278823,"HLC-control","ENSG00000116809"
"CD58",-1.02330912363737,1.14771393603552,-1.38365325233669,0.191904486407277,0.334951569409117,-5.48054360892875,"HLC-control","ENSG00000116815"
"TFAP2E",-0.337087769561924,0.167413582512886,-0.586493162583871,0.568518259648385,0.697229758306739,-5.97788841099721,"HLC-control","ENSG00000116819"
"TTF2",-1.21608928372013,3.98817210258555,-3.30695031340209,0.00633686592855572,0.0399140589186272,-2.73994183794829,"HLC-control","ENSG00000116830"
"NR5A2",2.34291925176035,-1.17791670417951,2.77399219447131,0.0169715606802547,0.0698172729884925,-2.96500118441394,"HLC-control","ENSG00000116833"
"KIF21B",-2.00300742393656,-1.81169002921292,-2.20743467925132,0.0477079911226034,0.133644690330496,-3.89699257346635,"HLC-control","ENSG00000116852"
"TMEM9",0.246035515797144,5.39062728596283,1.6922628439386,0.116626463214534,0.237080192827872,-5.67892229476801,"HLC-control","ENSG00000116857"
"ADPRHL2",0.200588359079396,4.43626174231998,0.835640785868707,0.419842049809583,0.571288741021894,-6.61725913398725,"HLC-control","ENSG00000116863"
"MAP7D1",-0.776125058507486,7.00654900719987,-3.00740661581421,0.0110223444596302,0.0543548081374739,-3.37615579914973,"HLC-control","ENSG00000116871"
"WARS2",-1.04235184653414,3.25747424577577,-3.32551911930528,0.00612367718703502,0.0391456073107042,-2.59772109230493,"HLC-control","ENSG00000116874"
"OSCP1",0.644103381283877,2.89626222603043,2.11966580122853,0.0557876523725747,0.147170981364793,-4.59846696114115,"HLC-control","ENSG00000116885"
"MRPS15",-0.358755924651324,5.33425046364085,-1.55010994581725,0.147326225181555,0.278268667725196,-5.88376241466019,"HLC-control","ENSG00000116898"
"EXOC8",-0.41832569873934,4.30177353864742,-1.58798186073033,0.138527175405316,0.266075308066194,-5.69914755181665,"HLC-control","ENSG00000116903"
"GNPAT",0.342986983077103,5.22319995771569,2.11767776454522,0.0559847934152616,0.147491299372785,-5.00702422939186,"HLC-control","ENSG00000116906"
"TSNAX",-0.580523657349731,4.72735324786522,-2.17957088658105,0.0501448266754446,0.137887212649277,-4.85836560999859,"HLC-control","ENSG00000116918"
"C1orf109",-0.0905616773511628,3.37614403024023,-0.452342718300338,0.659168706912405,0.766287685820392,-6.63855645647727,"HLC-control","ENSG00000116922"
"RRAGC",-0.327290484604931,5.01677884856708,-1.54869428712837,0.147664300059081,0.278679034494449,-5.87137372733462,"HLC-control","ENSG00000116954"
"TBCE",0.161521267532848,3.30707021303109,0.919665125579173,0.376039112810117,0.529007627960645,-6.34030653661873,"HLC-control","ENSG00000116957"
"NID1",0.648746699098738,2.72518513141511,1.14472183265748,0.274857843164953,0.426052896651693,-5.93803787637824,"HLC-control","ENSG00000116962"
"LGALS8",-0.132577582074793,5.25243090388822,-0.426544203838195,0.677336498350959,0.779710028352145,-6.9573212970314,"HLC-control","ENSG00000116977"
"MTR",0.207353052902122,5.80318062906409,1.0328124639691,0.322254248026926,0.47657662968621,-6.51545311924522,"HLC-control","ENSG00000116984"
"BMP8B",1.3698268553669,-0.532734633621804,2.82004067419209,0.0155877169999827,0.0666036177709706,-2.94795738355807,"HLC-control","ENSG00000116985"
"MYCL",0.455460121779622,0.787553104483164,0.792438253253772,0.443638179675741,0.591378422060486,-5.85356534820956,"HLC-control","ENSG00000116990"
"SIPA1L2",2.23489296256247,2.13601577635406,3.15139474337595,0.0084450383456095,0.0465479120757493,-2.67607507452782,"HLC-control","ENSG00000116991"
"ZP4",2.2254687807082,-0.820585125968359,1.16888326343749,0.265364618231839,0.415599153072832,-5.23458077781053,"HLC-control","ENSG00000116996"
"RLF",0.446851208222526,4.96383566570003,2.19685670426806,0.0486195800031915,0.135157478035643,-4.84805659791048,"HLC-control","ENSG00000117000"
"ZNF684",0.38852019974862,1.06954384916622,1.2780250094432,0.225641282375625,0.373464482555429,-5.47744271584184,"HLC-control","ENSG00000117010"
"RIMS3",-1.78963166754681,-0.445797053460751,-1.63582839635997,0.12806715588559,0.251756085551299,-4.89136913342439,"HLC-control","ENSG00000117016"
"AKT3",-0.0851559287137498,4.35456728182213,-0.218599116410467,0.830671559118191,0.889096428720295,-6.92320449868513,"HLC-control","ENSG00000117020"
"ETV3",-0.375261916905695,5.02891700826351,-1.50846110486071,0.157555727718687,0.292110756102356,-5.90333326632369,"HLC-control","ENSG00000117036"
"ACADM",-0.284570408317456,4.35212317269012,-1.62913170793855,0.12948822744852,0.253494352805313,-5.68406454173231,"HLC-control","ENSG00000117054"
"ADGRL2",-0.364512624876301,5.57939586307636,-1.69313128016317,0.116457710259042,0.236889587388508,-5.67795060573495,"HLC-control","ENSG00000117114"
"PADI2",-4.37100767797512,-2.41835236945439,-4.77733589367986,0.000462985999012721,0.0106621456348283,0.0725246517163534,"HLC-control","ENSG00000117115"
"SDHB",-0.337409525156896,5.27623087753813,-1.87011558398744,0.0862940926365002,0.195337024266119,-5.40779495249363,"HLC-control","ENSG00000117118"
"MFAP2",0.0216696214233547,7.52795491327455,0.0457127722543988,0.964298404771363,0.978808105885366,-6.94728507704417,"HLC-control","ENSG00000117122"
"RPF1",-0.364284752474568,4.01312161214032,-1.82233075023855,0.0936507109272888,0.205946121092546,-5.34937278230757,"HLC-control","ENSG00000117133"
"KDM5B",-0.0335205438670538,7.36414825279445,-0.151841971017552,0.88185900663735,0.924454012810617,-6.9620548063801,"HLC-control","ENSG00000117139"
"UAP1",0.231071770672906,5.67642465234312,0.703071879656436,0.495555107402928,0.636887081274354,-6.80600010444924,"HLC-control","ENSG00000117143"
"CTBS",-0.0497333008692058,4.2061767762781,-0.157031037452347,0.877856856060017,0.921375434957662,-6.90482084623975,"HLC-control","ENSG00000117151"
"RGS4",-2.11687218571278,-0.334583603589156,-2.49742187082988,0.0282189313933066,0.0959904878973062,-3.58009920536625,"HLC-control","ENSG00000117152"
"KLHL12",0.164660538333362,4.66825575274022,1.05609432237126,0.311923531189225,0.465897094461967,-6.4233575407769,"HLC-control","ENSG00000117153"
"SSX2IP",-1.26722970585175,2.59105767378156,-2.98394868548594,0.0115113316192746,0.0555930620016274,-3.09217100433479,"HLC-control","ENSG00000117155"
"ZNHIT6",-0.604676812541216,4.18114852042386,-2.7888644226142,0.0165118238218394,0.068883030907437,-3.73829933668941,"HLC-control","ENSG00000117174"
"RBBP5",-0.485762081141023,3.73109801163937,-2.64463300422857,0.0215414549529553,0.0811018343879929,-3.89611153037914,"HLC-control","ENSG00000117222"
"GBP3",-0.422155412688613,4.8695680132545,-0.645672195082238,0.530762123755499,0.665609703402699,-6.77059373786919,"HLC-control","ENSG00000117226"
"GBP1",1.9694464092287,4.01729455901292,2.22611637750357,0.0461374975862091,0.130958219469198,-4.53986635258738,"HLC-control","ENSG00000117228"
"PINK1-AS",-0.36958352866601,3.1022520346196,-1.44688985492093,0.173787477435331,0.312547544196937,-5.67527054933634,"HLC-control","ENSG00000117242"
"GPR89B",0.219346529951491,3.8337337910338,1.03721963413585,0.320279530135434,0.474376572388601,-6.3336345752559,"HLC-control","ENSG00000117262"
"CDK18",0.557647154536449,5.29509811335108,1.7425273083631,0.107209258495395,0.224568437376669,-5.58875428497228,"HLC-control","ENSG00000117266"
"RAB29",-0.134994022729545,4.11845918629384,-0.682798468028921,0.507827301536227,0.646413905028573,-6.66683389888016,"HLC-control","ENSG00000117280"
"CD160",0.666410084864622,-1.36145943051046,1.37915154366695,0.193252104666899,0.336477121346571,-4.95291065777514,"HLC-control","ENSG00000117281"
"ECE1",-1.1229253484229,8.19654572504738,-2.27976949553357,0.0418957956838838,0.123289480931218,-4.55420628108395,"HLC-control","ENSG00000117298"
